STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_bal,Energy balance,siec,Standard international energy product classification (SIEC),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,HU,Hungary,2020,,26038.115,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,HU,Hungary,2021,,27252.370,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,HU,Hungary,2022,,25521.535,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,HU,Hungary,2023,,23998.617,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2014,,12663.532,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2015,,13329.239,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2016,,14089.163,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2017,,13821.424,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2018,,13808.442,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2019,,13872.552,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2020,,13380.811,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2021,,13833.394,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2022,,13650.944,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2023,,13242.136,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2014,,5880.121,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2015,,5598.487,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2016,,5301.070,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2017,,5580.871,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2018,,6137.121,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2019,,6017.862,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2020,,5896.639,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2021,,5879.216,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2022,,6044.777,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2023,,6053.741,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2014,,146769.878,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2015,,152563.263,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2016,,150981.786,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2017,,156093.486,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2018,,153154.765,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2019,,151464.153,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2020,,140100.485,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2021,,152431.500,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2022,,145220.387,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2023,,138564.382,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2014,,6982.737,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2015,,7102.764,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2016,,7260.136,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2017,,7587.930,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2018,,7707.013,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2019,,7678.847,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2020,,7578.481,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2021,,7886.226,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2022,,7030.581,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2023,,7091.640,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2014,,3816.042,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2015,,3720.585,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2016,,3682.673,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2017,,3756.180,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2018,,3890.742,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2019,,3945.022,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2020,,3420.874,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2021,,3598.085,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2022,,3170.330,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2023,,3092.400,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2014,,4342.844,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2015,,4272.070,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2016,,4269.072,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2017,,4411.164,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2018,,4639.996,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2019,,4490.786,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2020,,4303.131,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2021,,4502.201,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2022,,4264.159,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2023,,4249.825,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2014,,2562.194,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2015,,2577.636,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2016,,2675.233,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2017,,2802.061,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2018,,2928.689,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2019,,2787.043,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2020,,2695.927,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2021,,2964.279,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2022,,2642.730,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2023,,2523.967,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2014,,956.041,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2015,,999.975,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2016,,969.744,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2017,,1016.123,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2018,,1050.357,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2019,,1087.037,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2020,,1017.484,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2021,,1080.295,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2022,,1043.217,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2023,,1072.583,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2014,,2694.823,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2015,,2646.571,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2016,,2689.800,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2017,,2742.380,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2018,,2568.515,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2019,,2833.996,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2020,,2581.634,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2021,,2660.368,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2022,,2710.925,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2023,,2687.858,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2014,,780.250,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2015,,641.810,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2016,,594.334,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2017,,685.508,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2018,,689.847,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2019,,736.457,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2020,,701.898,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2021,,722.212,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2022,,791.517,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2023,,792.746,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2014,,71379.094,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2015,,72675.025,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2016,,74281.910,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2017,,75436.631,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2018,,73916.012,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2019,,72238.847,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2020,,69686.107,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2021,,71835.731,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2022,,64065.513,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2023,,61915.963,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2014,,28797.905,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2015,,25900.340,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2016,,28640.085,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2017,,30199.931,,,,,
